726385TYA.csv,726385,Manistee (AWOS)
726487TYA.csv,726487,Menominee (AWOS)
725377TYA.csv,725377,Mount Clemens Selfridge Fld
726360TYA.csv,726360,Muskegon County Arpt
726375TYA.csv,726375,Oakland Co Intl
726395TYA.csv,726395,Oscoda Wurtsmith AFB
727347TYA.csv,727347,Pellston Emmet County AP
726379TYA.csv,726379,Saginaw Tri City Intl AP
727340TYA.csv,727340,Sault Ste Marie Sanderson Fie
725384TYA.csv,725384,St.Clair County Int
726387TYA.csv,726387,Traverse City Cherry Capital
<Td ALIGN="RIGHT" WIDTH="640,<Font Size="2" Face="Gil Sans,<A Href="#Top" CLASS="hide,Back To Top</A> &#160 </Font>
<Td ALIGN="RIGHT,<A Href="#Top" CLASS="hide,<Img Src="/gifs/blue_up_arrow.gif" Valign="Top" BORDER="0,,</Table>
727504TYA.csv,727504,Aitkin Ndb (AWOS)
726589TYA.csv,726589,Albert Lea (AWOS)
726557TYA.csv,726557,Alexandria Municipal AP
727566TYA.csv,727566,Austin Muni
727476TYA.csv,727476,Baudette International AP
727550TYA.csv,727550,Bemidji Municipal
727507TYA.csv,727507,Benson Muni
726555TYA.csv,726555,Brainerd/Wieland
727503TYA.csv,727503,Cambridge Muni
726558TYA.csv,726558,Cloquet (AWOS)
727473TYA.csv,727473,Crane Lake (AWOS)
727452TYA.csv,727452,Crookston Muni Fld
727457TYA.csv,727457,Detroit Lakes (AWOS)
727450TYA.csv,727450,Duluth International Arpt
727459TYA.csv,727459,Ely Muni
727474TYA.csv,727474,Eveleth Muni (AWOS)
726586TYA.csv,726586,Fairmont Muni (AWOS)
726563TYA.csv,726563,Faribault Muni AWOS
726560TYA.csv,726560,Fergus Falls (AWOS)
726579TYA.csv,726579,Flying Cloud
727505TYA.csv,727505,Fosston (AWOS)
726547TYA.csv,726547,Glenwood (ASOS)
727458TYA.csv,727458,Grand Rapids (AWOS)
727478TYA.csv,727478,Hallock
727455TYA.csv,727455,Hibbing Chisholm-Hibbing AP
726569TYA.csv,726569,Hutchinson (AWOS)
727470TYA.csv,727470,International Falls Intl AP
726583TYA.csv,726583,Litchfield Muni
726578TYA.csv,726578,Little Falls (AWOS)
726585TYA.csv,726585,Mankato (AWOS)
726559TYA.csv,726559,Marshall/Ryan (AWOS)
726575TYA.csv,726575,Minneapolis/Crystal
726580TYA.csv,726580,Minneapolis-St Paul Int'l Arp
727475TYA.csv,727475,Mora Muni (AWOS)
726565TYA.csv,726565,Morris Muni (AWOS)
726567TYA.csv,726567,New Ulm Muni (AWOS)
726544TYA.csv,726544,Orr, MN
726568TYA.csv,726568,Owatonna (AWOS)
727453TYA.csv,727453,Park Rapids Municipal AP
726566TYA.csv,726566,Pipestone (AWOS)
726564TYA.csv,726564,Red Wing
726556TYA.csv,726556,Redwood Falls Muni
726440TYA.csv,726440,Rochester International Arpt
727477TYA.csv,727477,Roseau Muni (AWOS)
727556TYA.csv,727556,Silver Bay
726603TYA.csv,726603,South St Paul Muni
726550TYA.csv,726550,St Cloud Regional Arpt
726584TYA.csv,726584,St Paul Downtown AP
727555TYA.csv,727555,Thief River (AWOS)
727444TYA.csv,727444,Two Harbors
727533TYA.csv,727533,Wheaton Ndb (AWOS)
726576TYA.csv,726576,Willmar
726588TYA.csv,726588,Winona Muni (AWOS)
726587TYA.csv,726587,Worthington (AWOS)
<Td ALIGN="RIGHT" WIDTH="640,<Font Size="2" Face="Gil Sans,<A Href="#Top" CLASS="hide,Back To Top</A> &#160 </Font>
